SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,DOLLAR PER SQFT,HOA PER MONTH,STATUS,URL,SOURCE,MSL,LATITUDE,LONGITUDE,geometry
MLS Listing,Townhouse,6813 NW 163rd Ave,Portland,OR,97229,535000,4,2.5,Arbor Lakes,1922,2613,2014,2,278,212,Active,http://www.redfin.com/OR/Portland/6813-NW-163rd-Ave-97229/home/54836141,RMLS,21056418,45.5686886,-122.8455172,POINT (-13675100.42094033 5711498.624231413)
PAST SALE,Single Family Residential,2525 NW Arnott Ln,Portland,OR,97229,629900,4,2.5,IRON RIDGE PARK,2324,4791,2011,318,271,30,Sold,http://www.redfin.com/OR/Portland/2525-NW-Arnott-Ln-97229/home/26651664,RMLS,20264930,45.537884999999996,-122.79532859999999,POINT (-13669513.4515447 5706601.712189257)
PAST SALE,Single Family Residential,4561 NW Continental Pl,Beaverton,OR,97006,450000,3,2.5,NW Washington Co or Sauvie Island,1518,2613,2000,183,296,75,Sold,http://www.redfin.com/OR/Beaverton/4561-NW-Continental-Pl-97006/home/25781649,RMLS,21067322,45.552848499999996,-122.8507945,POINT (-13675687.8872891 5708980.155521237)
PAST SALE,Single Family Residential,1123 NW 93rd Ave,Portland,OR,97229,490000,4,2.5,NW Washington Co or Sauvie Island,1853,3049,2011,1534,264,48,Sold,http://www.redfin.com/OR/Portland/1123-NW-93rd-Ave-97229/home/26737738,RMLS,17684940,45.5273554,-122.7730882,POINT (-13667037.66154166 5704928.415160857)
PAST SALE,Single Family Residential,12781 NW Forest Spring Ln,Portland,OR,97229,590000,4,2.5,BAUER HIGHLANDS,2416,4356,2001,1123,244,20,Sold,http://www.redfin.com/OR/Portland/12781-NW-Forest-Spring-Ln-97229/home/26693506,RMLS,18208993,45.5509172,-122.8087863,POINT (-13671011.55585595 5708673.140444201)
PAST SALE,Single Family Residential,7493 NW Tanoak Ter,Portland,OR,97229,450000,3,2.5,NW Washington Co or Sauvie Island,1724,3049,2015,369,261,50,Sold,http://www.redfin.com/OR/Portland/7493-NW-Tanoak-Ter-97229/home/112775579,RMLS,20416648,45.5739076,-122.84935390000001,POINT (-13675527.52043066 5712328.565459119)
PAST SALE,Single Family Residential,13391 NW Greenwood Dr,Portland,OR,97229,880000,5,3.0,NW Washington Co or Sauvie Island,3754,6098,2016,1053,234,125,Sold,http://www.redfin.com/OR/Portland/13391-NW-Greenwood-Dr-97229/home/65681382,RMLS,18654328,45.560819099999996,-122.8147239,POINT (-13671672.52646448 5710247.338234695)
PAST SALE,Single Family Residential,14326 Azalea Pl,Tigard,OR,97224,510000,4,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",2424,5227,2015,1297,210,38,Sold,http://www.redfin.com/OR/Tigard/14326-SW-Azalea-Pl-97224/home/56335632,RMLS,18321897,45.4162834,-122.8274784,POINT (-13673092.35090981 5687296.602941052)
PAST SALE,Single Family Residential,16942 NW Lynch Ln,Portland,OR,97229,550000,4,2.5,NW Washington Co or Sauvie Island,2490,3920,2013,1233,221,102,Sold,http://www.redfin.com/OR/Portland/16942-NW-Lynch-Ln-97229/home/52879619,RMLS,18452804,45.5698156,-122.8516933,POINT (-13675787.94124742 5711677.836665041)
PAST SALE,Single Family Residential,9282 SE Hamilton Ln,Happy Valley,OR,97086,530000,4,3.0,LINCOLN HEIGHTS,3159,8712,2013,1719,168,100,Sold,http://www.redfin.com/OR/Portland/9282-SE-Hamilton-Ln-97086/home/25882683,RMLS,16362076,45.4561768,-122.54107900000001,POINT (-13641210.51553831 5693625.370684547)
PAST SALE,Single Family Residential,14772 NW Hydrangea Ct,Portland,OR,97229,537000,4,2.5,NW Washington Co or Sauvie Island,2004,3484,2015,472,268,117,Sold,http://www.redfin.com/OR/Portland/14772-NW-Hydrangea-Ct-97229/home/101101835,RMLS,20102711,45.570356700000005,-122.82955530000001,POINT (-13673323.55036024 5711763.882173302)
PAST SALE,Single Family Residential,4139 NW Lois Elaine Ter,Portland,OR,97229,719900,3,3.0,"Portland West, Raleigh Hills",2930,5662,2005,260,246,29,Sold,http://www.redfin.com/OR/Portland/4139-NW-Lois-Elaine-Ter-97229/home/26736481,RMLS,20264927,45.5497716,-122.8146395,POINT (-13671663.13109946 5708491.031582318)
PAST SALE,Single Family Residential,6658 NW Mcmullen Ave,Portland,OR,97229,660000,4,3.0,NW Washington Co or Sauvie Island,2826,5662,2010,781,234,117,Sold,http://www.redfin.com/OR/Portland/6658-NW-McMullen-Ave-97229/home/26604798,RMLS,19459606,45.5679368,-122.8481978,POINT (-13675398.82396735 5711379.077066991)
PAST SALE,Single Family Residential,13912 NW Hogan St,Portland,OR,97229,680000,4,3.0,NW Washington Co or Sauvie Island,2718,6534,2003,1101,250,27,Sold,http://www.redfin.com/OR/Portland/13912-NW-Hogan-St-97229/home/26653328,RMLS,18115401,45.5487391,-122.8201406,POINT (-13672275.51075027 5708326.904699688)
PAST SALE,Townhouse,14850 NW Orchid St,Portland,OR,97229,395000,3,3.0,NW Washington Co or Sauvie Island,1636,1306,2017,263,241,265,Sold,http://www.redfin.com/OR/Portland/14850-NW-Orchid-St-97229/home/112841427,RMLS,20370104,45.5715595,-122.8299652,POINT (-13673369.18021951 5711955.153923569)
PAST SALE,Single Family Residential,9528 NW Ember Ln,Portland,OR,97229,521985,5,3.5,NW Washington Co or Sauvie Island,2245,3484,2011,1031,233,48,Sold,http://www.redfin.com/OR/Portland/9528-NW-Ember-Ln-97229/home/26737754,RMLS,18089346,45.527306,-122.7749574,POINT (-13667245.73993385 5704920.565565477)
PAST SALE,Single Family Residential,2489 NW Byrne Ter,Portland,OR,97229,525000,4,2.5,NW Washington Co or Sauvie Island,2189,3484,2005,1136,240,26,Sold,http://www.redfin.com/OR/Portland/2489-NW-Byrne-Ter-97229/home/25737278,RMLS,18478136,45.5375705,-122.7971993,POINT (-13669721.69691613 5706551.72931128)
PAST SALE,Single Family Residential,8105 SW Kalay Ct,Portland,OR,97223,700000,5,2.5,"Portland West, Raleigh Hills",3161,8712,2007,319,221,29,Sold,http://www.redfin.com/OR/Portland/8105-SW-Kalay-Ct-97223/home/26671190,RMLS,20665342,45.4554971,-122.760244,POINT (-13665607.85173802 5693517.504256134)
PAST SALE,Single Family Residential,12610 NW Milazzo Ln,Portland,OR,97229,570000,3,2.5,BAUER HIGHLANDS/ BETHANY,2550,3920,2002,443,224,20,Sold,http://www.redfin.com/OR/Portland/12610-NW-Milazzo-Ln-97229/home/26707829,RMLS,20298664,45.5511544,-122.8070284,POINT (-13670815.86732308 5708710.84710745)
PAST SALE,Townhouse,605 SW Trillium Creek Ter,Portland,OR,97225,514900,3,2.5,PETERKORT WOODS,2072,2178,2005,505,249,277,Sold,http://www.redfin.com/OR/Portland/605-SW-Trillium-Creek-Ter-97225/home/26725472,RMLS,20638407,45.5151956,-122.7835365,POINT (-13668200.76097732 5702996.446794657)
PAST SALE,Townhouse,4813 NW 162nd Ter,Portland,OR,97229,400000,3,2.5,NW Washington Co or Sauvie Island,1479,1742,2009,309,270,225,Sold,http://www.redfin.com/OR/Portland/4813-NW-162nd-Ter-97229/home/25848108,RMLS,20193249,45.5546273,-122.844082,POINT (-13674940.65520714 5709262.937297956)
PAST SALE,Single Family Residential,9033 SW 72nd Ave,Portland,OR,97223,624000,6,4.0,"Portland West, Raleigh Hills",2922,5662,2017,487,214,25,Sold,http://www.redfin.com/OR/Portland/9033-SW-72nd-Ave-97223/home/130980421,RMLS,20280057,45.4546615,-122.7512245,POINT (-13664603.80559081 5693384.898729263)
PAST SALE,Single Family Residential,9338 N Woolsey Ave,Portland,OR,97203,275000,3,2.5,NEW COLUMBIA,1376,2178,2007,1752,200,82,Sold,http://www.redfin.com/OR/Portland/9338-N-Woolsey-Ave-97203/home/26619961,RMLS,16524805,45.5909398,-122.71350600000001,POINT (-13660405.00137732 5715037.614335966)
PAST SALE,Single Family Residential,11319 NW Kimble Ct,Portland,OR,97229,515000,4,2.5,NW Washington Co or Sauvie Island,2544,3049,2006,961,202,69,Sold,http://www.redfin.com/OR/Portland/11319-NW-Kimble-Ct-97229/home/26724762,RMLS,18579906,45.537763399999996,-122.79289579999998,POINT (-13669242.6334875 5706582.386502812)
PAST SALE,Single Family Residential,16532 NW Tucson St,Beaverton,OR,97006,515000,5,3.0,NW Washington Co or Sauvie Island,2291,4791,2003,722,225,27,Sold,http://www.redfin.com/OR/Beaverton/16532-NW-Tucson-St-97006/home/25797377,RMLS,19177627,45.5487551,-122.84772720000001,POINT (-13675346.43701498 5708329.448047268)
PAST SALE,Single Family Residential,2519 NW Marsden Pl,Portland,OR,97229,810000,3,2.5,"Portland West, Raleigh Hills",2857,6098,2001,191,284,185,Sold,http://www.redfin.com/OR/Portland/2519-NW-Marsden-Pl-97229/home/25850195,RMLS,21245783,45.5407597,-122.7778396,POINT (-13667566.58497022 5707058.595668543)
PAST SALE,Single Family Residential,13792 NW Henninger Ln,Portland,OR,97229,630000,5,3.0,NW Washington Co or Sauvie Island,2665,5662,2004,890,236,25,Sold,http://www.redfin.com/OR/Portland/13792-NW-Henninger-Ln-97229/home/26601230,RMLS,19534364,45.549926899999996,-122.81875459999999,POINT (-13672121.22193602 5708515.718433838)
PAST SALE,Single Family Residential,14774 NW Orchid St,Portland,OR,97229,525000,4,2.5,NW Washington Co or Sauvie Island,1837,2613,2016,548,286,115,Sold,http://www.redfin.com/OR/Portland/14774-NW-Orchid-St-97229/home/112775812,RMLS,20643818,45.571304100000006,-122.8294628,POINT (-13673313.25330734 5711914.539343397)
PAST SALE,Single Family Residential,13779 SW 158th Ter,Tigard,OR,97224,490000,5,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",2712,4791,2008,988,181,33,Sold,http://www.redfin.com/OR/Tigard/13779-SW-158th-Ter-97224/home/25800434,RMLS,18385412,45.4202006,-122.839211,POINT (-13674398.41796749 5687917.837245696)
PAST SALE,Single Family Residential,8502 SE 141st Ave,Portland,OR,97236,588000,4,2.5,Starpointe,2639,7840,2004,87,223,16,Sold,http://www.redfin.com/OR/Portland/8502-SE-141st-Ave-97236/home/25746877,RMLS,21418815,45.46202879999999,-122.5176468,POINT (-13638602.05496614 5694554.119986306)
PAST SALE,Single Family Residential,3735 NW 114th Ave,Portland,OR,97229,665000,5,3.5,NW Washington Co or Sauvie Island,3376,4356,2013,687,197,48,Sold,http://www.redfin.com/OR/Portland/3735-NW-114th-Ave-97229/home/49792086,RMLS,19594912,45.54678093,-122.79447079999998,POINT (-13669417.9616855 5708015.640982502)
PAST SALE,Single Family Residential,8416 SE 146th Pl,Portland,OR,97236,555000,5,3.5,Portland Southeast,3954,7405,2007,330,140,38,Sold,http://www.redfin.com/OR/Portland/8416-SE-146th-Pl-97236/home/25749993,RMLS,20504545,45.4623656,-122.5122159,POINT (-13637997.48994359 5694607.575203741)
PAST SALE,Single Family Residential,9353 NW Ember Ln,Portland,OR,97229,510000,4,2.5,NW Washington Co or Sauvie Island,2205,3049,2012,816,231,53,Sold,http://www.redfin.com/OR/Portland/9353-NW-Ember-Ln-97229/home/26737764,RMLS,19345872,45.527930600000005,-122.7734737,POINT (-13667080.57520537 5705019.814195903)
PAST SALE,Single Family Residential,9306 SW Chopin Ln,Portland,OR,97225,620000,4,2.5,WEST HAVEN,2836,3920,2016,606,219,77,Sold,http://www.redfin.com/OR/Portland/9306-SW-Chopin-Ln-97225/home/101102305,RMLS,19472719,45.512710600000005,-122.77272930000001,POINT (-13666997.70897642 5702601.677418797)
PAST SALE,Townhouse,15870 SW Peachtree Dr,Tigard,OR,97224,400000,3,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",1884,3484,2004,365,212,100,Sold,http://www.redfin.com/OR/Tigard/15870-SW-Peachtree-Dr-97224/home/26713288,RMLS,20459111,45.405313,-122.81611799999999,POINT (-13671827.7169666 5685557.020949789)
PAST SALE,Single Family Residential,5602 NW Primino Ave,Portland,OR,97229,695000,5,3.5,BETHANY RIDGE,3425,5227,2015,1320,203,50,Sold,http://www.redfin.com/OR/Portland/5602-NW-Primino-Ave-97229/home/97596043,RMLS,17485200,45.5598046,-122.8109703,POINT (-13671254.67762384 5710086.040912482)
PAST SALE,Single Family Residential,9546 NW Ember Ln,Portland,OR,97229,575000,4,3.5,NW Washington Co or Sauvie Island,2558,3484,2011,270,225,57,Sold,http://www.redfin.com/OR/Portland/9546-NW-Ember-Ln-97229/home/26737744,RMLS,20321095,45.527330400000004,-122.77507790000001,POINT (-13667259.1539325 5704924.4426927)
PAST SALE,Single Family Residential,13939 SE Fircrest St,Portland,OR,97236,546000,4,2.5,Portland Southeast,2850,7405,2007,284,192,17,Sold,http://www.redfin.com/OR/Portland/13939-SE-Fircrest-St-97236/home/25768821,RMLS,20609620,45.4643131,-122.51967720000002,POINT (-13638828.07806025 5694916.678959755)
PAST SALE,Single Family Residential,6451 NE Killingsworth Ct,Portland,OR,97218,310000,2,1.0,CULLY,966,2178,2009,344,321,45,Sold,http://www.redfin.com/OR/Portland/6451-NE-Killingsworth-Ct-97218/home/25817633,RMLS,20031935,45.5622945,-122.597237,POINT (-13647461.99550228 5710481.92013949)
PAST SALE,Single Family Residential,5652 SE Tranquil Ct,Milwaukie,OR,97267,372000,2,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1632,3484,2002,506,228,33,Sold,http://www.redfin.com/OR/Milwaukie/5652-SE-Tranquil-Ct-97267/home/25971028,RMLS,20325759,45.405876899999996,-122.6040523,POINT (-13648220.67122788 5685646.430626934)
PAST SALE,Single Family Residential,12661 NW Avignon Ln,Portland,OR,97229,586500,5,3.5,BAUER HIGHLANDS,3332,3920,2005,1192,176,20,Sold,http://www.redfin.com/OR/Portland/12661-NW-Avignon-Ln-97229/home/26719448,RMLS,18000089,45.553777000000004,-122.80706540000001,POINT (-13670819.98614425 5709127.761150521)
PAST SALE,Single Family Residential,1930 NW Cedar Ridge Dr,Portland,OR,97229,943130,4,2.5,CEDAR RIDGE,4317,11761,2000,729,218,54,Sold,http://www.redfin.com/OR/Portland/1930-NW-Cedar-Ridge-Dr-97229/home/26602303,RMLS,19624591,45.5362102,-122.7603626,POINT (-13665621.05422962 5706335.542677306)
PAST SALE,Townhouse,4822 NW Olivares Ter,Portland,OR,97210,385000,2,2.5,BETHANY,1559,1742,2009,809,247,174,Sold,http://www.redfin.com/OR/Portland/4822-NW-Olivares-Ter-97229/home/25824803,RMLS,19362117,45.554929,-122.84299320000001,POINT (-13674819.45054557 5709310.900442361)
PAST SALE,Single Family Residential,15095 SW 154th Ave,Tigard,OR,97224,790000,4,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",4375,6098,2016,817,181,163,Sold,http://www.redfin.com/OR/Tigard/15095-SW-154th-Ave-97224/home/112841043,RMLS,19469250,45.4105863,-122.8363105,POINT (-13674075.53578444 5686393.168680243)
PAST SALE,Single Family Residential,4917 N Hudson St,Portland,OR,97203,476500,3,2.5,New Columbia/Portsmouth,1700,3049,2008,64,280,102,Sold,http://www.redfin.com/OR/Portland/4917-N-Hudson-St-97203/home/25768734,RMLS,21221338,45.5882544,-122.7173729,POINT (-13660835.46271627 5714610.434672265)
PAST SALE,Townhouse,10582 SW Windwood Way,Portland,OR,97210,526000,2,2.5,"Portland West, Raleigh Hills",2082,1306,2007,360,253,335,Sold,http://www.redfin.com/OR/Portland/10582-SW-Windwood-Way-97225/home/26720076,RMLS,20490229,45.515251899999996,-122.78504620000001,POINT (-13668368.82001257 5703005.390866162)
PAST SALE,Single Family Residential,7647 NW Buckthorn Way,Portland,OR,97229,425000,3,2.5,NW Washington Co or Sauvie Island,1750,1306,2015,1360,243,39,Sold,http://www.redfin.com/OR/Portland/7647-NW-Buckthorn-Way-97229/home/101104368,RMLS,17287856,45.574795200000004,-122.8539746,POINT (-13676041.89440176 5712469.721980184)
PAST SALE,Single Family Residential,14575 SW 163rd Ave,Portland,OR,97224,636000,4,3.0,"Tigard, Tualatin, Sherwood, Wilsonville",2249,6098,2006,79,283,135,Sold,http://www.redfin.com/OR/Portland/14575-SW-163rd-Ave-97224/home/26671047,RMLS,21388941,45.4144368,-122.8447949,POINT (-13675020.01487213 5687003.762973449)
PAST SALE,Single Family Residential,11833 NW Maple Hill Ln,Portland,OR,97229,665000,5,3.5,NW Washington Co or Sauvie Island,3376,5227,2016,666,197,69,Sold,http://www.redfin.com/OR/Portland/11833-NW-Maple-Hill-Ln-97229/home/112776014,RMLS,19063824,45.5362023,-122.7986364,POINT (-13669881.67415635 5706334.287179524)
PAST SALE,Single Family Residential,6461 NE Killingsworth Ct,Portland,OR,97218,280000,2,1.0,Portland Northeast,966,2178,2009,773,290,45,Sold,http://www.redfin.com/OR/Portland/6461-NE-Killingsworth-Ct-97218/home/25809256,RMLS,19581139,45.562284399999996,-122.5970114,POINT (-13647436.88182516 5710480.314264381)
PAST SALE,Townhouse,794 SE Fairwinds Loop Unit 794 G,Vancouver,WA,98661,300000,2,2.0,Columbia Shores,948,1,2001,652,316,337,Sold,http://www.redfin.com/WA/Vancouver/794-SE-Fairwinds-Loop-98661/unit-794-G/home/167232386,NWMLS,1472192,45.6162525,-122.6527245,POINT (-13653638.83574767 5719065.233621961)
PAST SALE,Single Family Residential,4536 NW 130th Ave,Portland,OR,97229,835000,4,3.0,NW Washington Co or Sauvie Island,2943,7405,2017,144,284,107,Sold,http://www.redfin.com/OR/Portland/4536-NW-130th-Ave-97229/home/112840393,RMLS,21019994,45.552395399999995,-122.8110017,POINT (-13671258.17305586 5708908.126131297)
PAST SALE,Single Family Residential,9434 N Woolsey Ave,Portland,OR,97203,284000,2,1.0,PORTSMOUTH,944,3484,2007,1013,301,92,Sold,http://www.redfin.com/OR/Portland/9434-N-Woolsey-Ave-97203/home/26617123,RMLS,18043599,45.5918224,-122.7133979,POINT (-13660392.96774037 5715178.018281449)
PAST SALE,Single Family Residential,16543 NW Talkingstick Way,Beaverton,OR,97006,475000,3,3.0,ARBOR RIDGE NO.4,1791,3920,2002,1209,265,27,Sold,http://www.redfin.com/OR/Beaverton/16543-NW-Talkingstick-Way-97006/home/26560940,RMLS,18277137,45.5492239,-122.84760859999999,POINT (-13675333.23452337 5708403.968452746)
PAST SALE,Townhouse,4839 NW Blandy Ter,Portland,OR,97229,447000,2,2.5,NW Washington Co or Sauvie Island,1550,1742,2006,8,288,240,Sold,http://www.redfin.com/OR/Portland/4839-NW-Blandy-Ter-97229/home/25772706,RMLS,21508720,45.5549353,-122.84196570000002,POINT (-13674705.06976878 5709311.901995685)
PAST SALE,Townhouse,6738 NW 163rd Ave,Portland,OR,97229,425000,3,2.5,NW Washington Co or Sauvie Island,1772,2613,2014,668,240,108,Sold,http://www.redfin.com/OR/Portland/6738-NW-163rd-Ave-97229/home/54836280,RMLS,19286382,45.5683156,-122.844982,POINT (-13675040.84274886 5711439.311591501)
PAST SALE,Single Family Residential,11532 SE Carter Ct,Happy Valley,OR,97086,535000,4,2.5,LINCOLN HEIGHTS,2456,9583,2013,1174,218,93,Sold,http://www.redfin.com/OR/Portland/11532-SE-Carter-Ln-97086/home/25882674,RMLS,18162527,45.45498370000001,-122.5441121,POINT (-13641548.15868584 5693436.030019681)
PAST SALE,Single Family Residential,17077 NW Elk Run Dr,Beaverton,OR,97006,460000,5,3.0,NW Washington Co or Sauvie Island,2406,3920,2002,1580,191,21,Sold,http://www.redfin.com/OR/Beaverton/17077-NW-Elk-Run-Dr-97006/home/26558467,RMLS,17226083,45.5537239,-122.8541601,POINT (-13676062.54416731 5709119.319664298)
PAST SALE,Single Family Residential,13151 NW Alvada St,Portland,OR,97229,799900,5,3.0,NW Washington Co or Sauvie Island,3270,5662,2009,270,245,143,Sold,http://www.redfin.com/OR/Portland/13151-NW-Alvada-St-97229/home/26737101,RMLS,20186093,45.5564674,-122.81238559999998,POINT (-13671412.22809916 5709555.473559418)
PAST SALE,Single Family Residential,9351 SW Chopin Ln,Portland,OR,97225,505000,3,2.5,NW Washington Co or Sauvie Island,2059,2178,2016,757,245,77,Sold,http://www.redfin.com/OR/Portland/9351-SW-Chopin-Ln-97225/home/101102428,RMLS,19559916,45.5129716,-122.7730756,POINT (-13667036.25891608 5702643.139298566)
PAST SALE,Single Family Residential,13887 NW Hogan St,Portland,OR,97229,649950,3,3.0,NW Washington Co or Sauvie Island,2718,5662,2003,848,239,27,Sold,http://www.redfin.com/OR/Portland/13887-NW-Hogan-St-97229/home/25840316,RMLS,19665360,45.549108000000004,-122.8197624,POINT (-13672233.40971885 5708385.544941423)
PAST SALE,Single Family Residential,7631 NW Buckthorn Way,Portland,OR,97229,405000,3,2.5,NW Washington Co or Sauvie Island,1417,871,2015,1234,286,39,Sold,http://www.redfin.com/OR/Portland/7631-NW-Buckthorn-Way-97229/home/101104366,RMLS,18587565,45.5748989,-122.85413729999999,POINT (-13676060.00608291 5712486.213711175)
PAST SALE,Townhouse,13101 SW Brianne Way,Tigard,OR,97223,399000,4,2.5,SCHOLLS MEADOWS,1876,2178,2001,312,213,19,Sold,http://www.redfin.com/OR/Tigard/13101-SW-Brianne-Way-97223/home/26727343,RMLS,20094167,45.4251276,-122.8308693,POINT (-13673469.82417114 5688699.278366157)
PAST SALE,Townhouse,4852 NW 162nd Ter,Portland,OR,97229,349950,2,2.5,NW Washington Co or Sauvie Island,1454,1306,2009,499,241,226,Sold,http://www.redfin.com/OR/Portland/4852-NW-162nd-Ter-97229/home/25739083,RMLS,20319061,45.554928000000004,-122.84335049999999,POINT (-13674859.22499963 5709310.741465654)
PAST SALE,Single Family Residential,5692 NW 131st Ave,Portland,OR,97229,795000,5,3.0,NW Washington Co or Sauvie Island,3601,5662,2015,1093,221,50,Sold,http://www.redfin.com/OR/Portland/5692-NW-131st-Ave-97229/home/101101819,RMLS,18213448,45.5606789,-122.81183770000001,POINT (-13671351.23615016 5710225.047391402)
PAST SALE,Single Family Residential,14691 SW 163rd Ave,Tigard,OR,97224,570000,4,2.5,BULL MOUNTAIN,2581,5662,2007,324,221,130,Sold,http://www.redfin.com/OR/Tigard/14691-SW-163rd-Ave-97224/home/26734430,RMLS,20105557,45.4136501,-122.8448793,POINT (-13675029.41023715 5686879.008380515)
PAST SALE,Single Family Residential,4604 NW Corazon Ter,Portland,OR,97229,555000,4,2.5,NW Washington Co or Sauvie Island,2630,3484,2004,437,211,21,Sold,http://www.redfin.com/OR/Portland/4604-NW-Corazon-Ter-97229/home/25783711,RMLS,20535418,45.5529,-122.80799840000002,POINT (-13670923.84722916 5708988.342522419)
PAST SALE,Single Family Residential,12599 NW Forest Spring Ln,Portland,OR,97229,515000,3,2.5,NW Washington Co or Sauvie Island,2271,3920,2002,899,227,20,Sold,http://www.redfin.com/OR/Portland/12599-NW-Forest-Spring-Ln-97229/home/26710920,RMLS,18021426,45.5509442,-122.8070419,POINT (-13670817.37013621 5708677.432509986)
PAST SALE,Townhouse,10442 SW Taylor St,Portland,OR,97225,443000,3,2.5,"Portland West, Raleigh Hills",1900,1306,2004,1352,233,254,Sold,http://www.redfin.com/OR/Portland/10442-SW-Taylor-St-97225/home/26717593,RMLS,17396192,45.5153851,-122.78426280000001,POINT (-13668281.61232348 5703026.551653559)
PAST SALE,Single Family Residential,3022 NW 109th Ter,Portland,OR,97229,665000,4,2.5,NW Washington Co or Sauvie Island,2700,5227,2005,375,246,19,Sold,http://www.redfin.com/OR/Portland/3022-NW-109th-Ter-97229/home/25799119,RMLS,20073998,45.5416255,-122.7886979,POINT (-13668775.3253971 5707196.204070983)
PAST SALE,Single Family Residential,15721 SE Hawk Ct,Portland,OR,97236,444900,4,2.5,Portland Southeast,2037,5662,2003,284,218,4,Sold,http://www.redfin.com/OR/Portland/15721-SE-Hawk-Ct-97236/home/26542223,RMLS,20266362,45.46814439999999,-122.5011544,POINT (-13636766.12939619 5695524.807289156)
PAST SALE,Single Family Residential,11335 NW Kimble Ct,Portland,OR,97229,599000,5,3.5,NW Washington Co or Sauvie Island,3567,3049,2006,837,168,64,Sold,http://www.redfin.com/OR/Portland/11335-NW-Kimble-Ct-97229/home/25812708,RMLS,19434278,45.5377601,-122.7930338,POINT (-13669257.99557723 5706581.862039865)
PAST SALE,Single Family Residential,1306 NW 114th Ave,Portland,OR,97229,715000,4,2.5,NW Washington Co or Sauvie Island,2945,7840,2010,683,243,18,Sold,http://www.redfin.com/OR/Portland/1306-NW-114th-Ave-97229/home/26651829,RMLS,19158521,45.52879229999999,-122.7945615,POINT (-13669428.05836331 5705156.73970782)
PAST SALE,Townhouse,421 NE Suttle Rd,Portland,OR,97211,285000,3,2.5,Portland Northeast,1559,1742,2004,1569,183,8,Sold,http://www.redfin.com/OR/Portland/421-NE-Suttle-St-97211/home/25840324,RMLS,17600364,45.6007881,-122.66131770000001,POINT (-13654595.42639595 5716604.406356714)
PAST SALE,Single Family Residential,11877 NW Cedar Ct,Portland,OR,97229,630000,5,3.0,Cedar Park West/Cedar Mill,3216,4791,2016,736,196,30,Sold,http://www.redfin.com/OR/Portland/11877-NW-Cedar-Ct-97229/home/112776020,RMLS,19236643,45.535626799999996,-122.7990669,POINT (-13669929.59719713 5706242.827024481)
PAST SALE,Single Family Residential,1402 SW Medwyn Ter,Portland,OR,97219,725000,4,2.5,"Portland West, Raleigh Hills",3198,11761,2007,1741,227,23,Sold,http://www.redfin.com/OR/Portland/1402-SW-Medwyn-Ter-97219/home/25750351,RMLS,16006342,45.45670820000001,-122.69296570000002,POINT (-13658118.46564058 5693709.703236546)
PAST SALE,Single Family Residential,9358 SW Chopin Ln,Portland,OR,97225,610000,3,2.5,"Portland West, Raleigh Hills",2567,3484,2016,835,238,77,Sold,http://www.redfin.com/OR/Portland/9358-SW-Chopin-Ln-97225/home/101102303,RMLS,19114076,45.5126615,-122.77304540000002,POINT (-13667032.89706746 5702593.87752344)
PAST SALE,Townhouse,16125 NW Fescue Ct,Portland,OR,97229,452500,4,3.0,NW Washington Co or Sauvie Island,1832,871,2000,36,247,252,Sold,http://www.redfin.com/OR/Portland/16125-NW-Fescue-Ct-97229/home/26705770,RMLS,21637244,45.5647619,-122.8423902,POINT (-13674752.32489262 5710874.239308909)
PAST SALE,Townhouse,2232 SE 76th Ave,Portland,OR,97215,440000,4,2.5,MT TABOR/MONTAVILLA,2208,2613,2006,855,199,100,Sold,http://www.redfin.com/OR/Portland/2232-SE-76th-Ave-97215/home/26445938,RMLS,18362577,45.506769399999996,-122.5851517,POINT (-13646116.66606019 5701657.923594835)
PAST SALE,Single Family Residential,8129 SE 141st Ave,Portland,OR,97236,419000,3,2.0,Portland Southeast,1500,6969,2001,414,279,17,Sold,http://www.redfin.com/OR/Portland/8129-SE-141st-Ave-97236/home/26513849,RMLS,20347890,45.4640396,-122.51879890000001,POINT (-13638730.30615149 5694873.268878927)
PAST SALE,Townhouse,7179 NW Eleanor Ave,Portland,OR,97229,388800,2,2.5,BETHANY CREEK FALLS,1214,1306,2020,159,320,270,Sold,http://www.redfin.com/OR/Portland/7179-NW-Eleanor-Ave-97229/home/144692872,RMLS,21521115,45.5723281,-122.83132579999999,POINT (-13673520.64151869 5712077.380434524)
PAST SALE,Townhouse,6868 NW 165th Ave,Portland,OR,97229,442500,4,2.5,NW Washington Co or Sauvie Island,1922,2613,2014,855,230,190,Sold,http://www.redfin.com/OR/Portland/6868-NW-165th-Ave-97229/home/54836111,RMLS,19606269,45.568960600000004,-122.8468124,POINT (-13675244.6019448 5711541.876592498)
